,temperature
January,-0.17250477183972723
February,0.31784057617141814
March,1.673406427556545
April,4.780323375355454
May,10.144325949934546
June,13.933552135127274
July,16.90786188299091
August,16.217085404827273
September,12.788410533554543
October,8.18323586203909
November,4.603870738637273
December,0.6980230158024091
