,temperature
January,18.161177317296666
February,19.747980753582084
March,23.748936971033334
April,26.528753916420825
May,26.918898264558326
June,26.45025889077917
July,26.08790842691666
August,25.695690155029165
September,24.795514424637503
October,22.76574452717917
November,20.29412968953042
December,17.421309153232084
