,temperature
January,16.0348815918
February,16.846862793
March,20.6360473633
April,23.6245727539
May,26.4711608887
June,27.8475036621
July,27.9327087402
August,27.6605834961
September,26.3893737793
October,23.9567260742
November,20.2556762695
December,15.8426208496
