,temperature
January,12.3362121582
February,12.9543457031
March,11.585571289099999
April,9.069458007815001
May,6.753067016599999
June,4.713272094725
July,4.05657958984
August,4.05690002441
September,5.285598754885
October,6.247482299805
November,8.10284423828
December,10.52072143555
