,temperature
January,3.3403494698671428
February,2.917711530412857
March,3.465894426615715
April,5.778403145927143
May,9.710331508085716
June,13.3010297503
July,15.60495867047143
August,15.682094028999998
September,13.81086512972857
October,10.289991106298572
November,7.380392892021429
December,4.278638567242857
