,temperature
January,-5.621648152663667
February,-7.129503885895834
March,-5.613344828289583
April,-1.9626541137695834
May,2.502593994140583
June,6.785654703775833
July,9.144538879386667
August,8.489008585616666
September,5.224177042643333
October,1.5914001464829
November,-2.0057474772129997
December,-4.489148457844242
