,temperature
January,5.088938728711114
February,7.581187263865012
March,12.241541127692303
April,16.664585801418358
May,22.57169079389329
June,28.89682807296721
July,31.523750680393437
August,30.293893782816394
September,25.357544445590182
October,17.63230971039279
November,10.47189831342951
December,6.747028288295393
