,temperature
January,13.0691833496
February,13.3907470703
March,14.2360839844
April,16.6552429199
May,20.1575317383
June,25.239074707
July,28.275390625
August,28.6069030762
September,26.3789978027
October,20.536315918
November,16.5745239258
December,14.3971252441
