,temperature
January,27.3142700195
February,27.6414794922
March,27.708404541
April,27.7632446289
May,27.6490478516
June,27.1943664551
July,26.3505554199
August,25.5694580078
September,25.5541992188
October,26.2434387207
November,26.8157348633
December,27.075012207
