,temperature
January,19.99037586558182
February,22.914341319693186
March,26.320902044118192
April,28.56894406405455
May,28.81075911087954
June,29.029240001327278
July,29.800548206670456
August,29.13456101851591
September,27.82560175115682
October,26.333045959472724
November,23.654009732329545
December,20.74794977361364
