,temperature
January,21.976797352665216
February,22.480290288510876
March,22.459987474517394
April,22.967347518258695
May,23.14230744735218
June,21.994077599567394
July,22.425050154967394
August,24.19825147546087
September,25.267915808639135
October,25.565135789950006
November,23.404516468878256
December,22.024477087930435
