,temperature
January,24.1151123047
February,23.6136169434
March,23.4423522949
April,23.625579834
May,24.1680908203
June,24.9071960449
July,26.0204772949
August,27.2095031738
September,27.7739868164
October,27.4181518555
November,26.4682617188
December,25.1396179199
