,temperature
January,3.708595607591826
February,5.995280390201304
March,9.790925399115652
April,15.882662565808694
May,22.175335427982606
June,29.358800473413044
July,32.14745563008262
August,30.0798472528913
September,23.518843941065217
October,14.813045335852173
November,7.872947361156956
December,5.9913913892634785
