,temperature
January,4.878920335036924
February,7.398418328693426
March,12.817281869745894
April,17.931868333086253
May,23.83705334785659
June,27.74360226362256
July,27.55848263471077
August,26.662152412601547
September,23.28997411482592
October,17.177022298173178
November,9.986884483924614
December,5.431954799552051
