,temperature
January,25.6424865723
February,25.1960296631
March,25.2536010742
April,25.8726501465
May,26.655380249
June,27.6956329346
July,28.369140625
August,28.816696167
September,28.825180053700002
October,28.649917602549998
November,27.80950927735
December,26.7746887207
