,temperature
January,16.184438069666665
February,16.2869974772
March,19.46486918131667
April,22.385894775383335
May,25.431009928383332
June,27.45347595215
July,28.046885172533333
August,27.776641845683333
September,26.409759521499996
October,24.04845174151667
November,20.858769734716667
December,17.070795695
