,temperature
January,26.467555454785717
February,28.15410505021428
March,29.195116315557147
April,28.115007673
May,26.61526925222857
June,25.867514474057145
July,25.733250209257143
August,25.152291434157146
September,24.8951677595
October,25.280644008128572
November,26.220506940585718
December,26.537697928285713
