,temperature
January,25.16112670898
February,25.9678039551
March,27.26316528322
April,28.84879760744
May,29.11658325194
June,27.384716796860005
July,26.889495849600003
August,26.958801269540004
September,27.14458618164
October,27.025622558600002
November,26.414318847660002
December,25.591412353520003
