,temperature
January,-1.5186375209287142
February,0.42943028041314285
March,2.6346827915735713
April,6.500108991349999
May,11.451572963162857
June,16.614432198642856
July,23.0506199428
August,22.887834821442855
September,15.840044294071431
October,9.308388846249999
November,4.113311767578571
December,1.532505580358
