,temperature
January,25.759735107424994
February,26.472685241699992
March,26.501741790769994
April,25.85315170288
May,24.7594963073725
June,23.846565246590004
July,25.3877777099675
August,27.408704376219994
September,27.716719818122492
October,27.36803817749501
November,26.254890441895004
December,25.711157989502492
