,temperature
January,8.825451660158
February,10.632958984368
March,14.151281738260002
April,17.362658691399997
May,21.55568237306
June,25.38807373046
July,29.96467285156
August,29.97192993164
September,25.696234130839997
October,20.6871887207
November,14.79589843748
December,10.67691040039
