,temperature
January,21.405921936025
February,21.848022460924998
March,24.3019943237
April,26.390792846675
May,27.3951034546
June,27.908195495625
July,28.724929809575002
August,28.5475769043
September,26.8530807495
October,24.744850158675
November,23.417510986325002
December,21.886322021475
