,temperature
January,-11.367849985758333
February,-9.46134440104259
March,-4.355878194179167
April,1.2411422729469168
May,6.556378682447499
June,13.366559346514585
July,16.1616566975925
August,15.052485148110833
September,10.063570658370834
October,2.1128412882476666
November,-5.78098042806575
December,-10.000911712634668
