,temperature
January,21.793250189884727
February,24.108721839059726
March,26.966876135929166
April,27.66356065537778
May,27.71808709038195
June,28.747327592636125
July,29.898769802519446
August,29.818029191761113
September,28.43124940660556
October,26.30598110622501
November,23.84419547186945
December,21.827238718669445
