,temperature
January,26.29628004225928
February,26.05037749974469
March,25.483789494607954
April,24.53867454866371
May,23.916378325068134
June,23.6964485371
July,24.945548538614172
August,27.102755251183176
September,28.991491942277868
October,30.004230735576087
November,29.173481088822573
December,27.2359863551292
