,temperature
January,24.3089904785
February,23.80859375
March,23.6388244629
April,23.814239502
May,24.3787536621
June,25.1136169434
July,26.2052307129
August,27.3572998047
September,27.8858337402
October,27.5048522949
November,26.5998840332
December,25.3204040527
