,temperature
January,3.36904907227
February,3.05609130859
March,3.50643920898
April,5.56332397461
May,8.87020874023
June,12.2428283691
July,14.2938842773
August,14.3511352539
September,12.5271606445
October,9.14495849609
November,6.63528442383
December,4.10998535156
