,temperature
January,7.9014400906005555
February,8.251503838422222
March,9.683300442162222
April,12.01657613118611
May,16.61517333983889
June,21.184009128144446
July,26.239308675116664
August,25.869001600483337
September,21.460628933383333
October,16.592313978411113
November,12.559097290044445
December,9.597793579098887
