,temperature
January,-0.5837029351125689
February,-0.1814066569016778
March,1.1411743164067778
April,4.490098741318889
May,10.266737196183335
June,13.99363199868889
July,16.498067220044447
August,15.39689805772222
September,12.047790527344445
October,7.833492702908889
November,4.499233669704444
December,0.11470201280383334
