,temperature
January,10.30193721886121
February,10.682683771308179
March,11.259356874410605
April,12.888131806338485
May,15.521435361921212
June,19.617827444360604
July,22.739608302266657
August,23.478984485975758
September,21.567913633406057
October,16.80777532404242
November,13.293037183354848
December,11.455125288529395
