,temperature
January,22.129651387533332
February,23.938672383624994
March,26.836911519366666
April,28.9998474121
May,31.01307169595833
June,32.48593902589167
July,32.03879801431667
August,31.288640340166666
September,31.11750030519167
October,28.48963419595833
November,25.32030741373333
December,23.096168518066662
