,temperature
January,24.74498184867826
February,24.893541418986967
March,26.01561173149566
April,26.662084164821746
May,26.94597459876522
June,26.630669635282608
July,26.257093346630437
August,26.477483334734778
September,26.884278670599997
October,26.736318837047822
November,26.161073104195655
December,25.313256305191302
