,temperature
January,-2.4311636788501425
February,-0.8187282017304915
March,1.777346365792224
April,6.387297712053429
May,13.00753522600857
June,18.180863734654285
July,22.94235403878572
August,21.63006766182
September,14.856167166577146
October,9.290359933038285
November,4.239255196706229
December,-0.5370928083144573
