,temperature
January,25.871673584
February,26.66035461425
March,26.903793334950002
April,26.37026977535
May,24.54983520505
June,22.7191467285
July,21.5001220703
August,21.0141143799
September,20.95347595215
October,21.6052398682
November,22.8019866943
December,24.4835357666
