,temperature
January,23.00849533080625
February,22.562479019168748
March,21.7144699096625
April,20.746374130237495
May,18.3115806579625
June,16.246429443356252
July,16.797864913943748
August,20.356536865243747
September,23.957744598387496
October,27.10897254943125
November,25.341220855718753
December,22.937900543218753
