,temperature
January,16.65294265748125
February,18.5755081176625
March,20.91836357118125
April,23.458404540999997
May,25.4479827880875
June,28.546157836918752
July,30.106792449956252
August,30.820768356318748
September,29.4749851226875
October,25.4732913971
November,20.97974777223125
December,17.265874862675
