,temperature
January,-19.60449834104488
February,-19.88003747658804
March,-16.446023909773494
April,-8.21517271448353
May,1.9706613509390853
June,9.892288057922045
July,11.954068393394488
August,8.947947717886013
September,3.341970625079935
October,-2.6955930866173614
November,-9.916948937588906
December,-15.352885311939907
