,temperature
January,25.13249558668846
February,26.716267512403853
March,26.880335881153844
April,25.128597552957693
May,23.890367948088457
June,23.62505399263461
July,24.660192636346153
August,24.55928626427692
September,23.79853233924615
October,23.07395582933462
November,22.746259249176923
December,23.17017423189231
