,temperature
January,16.704631260464286
February,17.277119227817852
March,16.104552132742857
April,14.197038922999287
May,12.263025556285356
June,10.7908227103075
July,9.872771126883213
August,9.952808925082147
September,10.675483703615
October,11.274568830213928
November,12.979411533898928
December,15.182279314318572
