,temperature
January,25.6766052246
February,25.1993560791
March,25.312866210899998
April,25.79261779785
May,26.43229675295
June,27.20196533205
July,28.24258422855
August,28.9786682129
September,28.94215393065
October,28.2655029297
November,27.503738403299998
December,26.57092285155
