,temperature
January,22.114387110661585
February,21.820630525290525
March,20.95268169201658
April,19.896732531103687
May,20.124987150491837
June,19.993840267783
July,20.730771516500784
August,23.013258281509998
September,26.280433253244738
October,26.619958174852364
November,24.84442218980658
December,22.48234236867763
