,temperature
January,23.76712443034
February,24.255344645173334
March,24.276503499353336
April,24.065132649733336
May,23.28686116536
June,23.498728434253334
July,23.576932779960007
August,22.838472493486666
September,22.728076171866668
October,23.02497762044
November,23.21988118489333
December,23.366916910799997
