,temperature
January,24.2120513916
February,23.711105346700002
March,23.5405883789
April,23.719909668
May,24.273422241200002
June,25.01040649415
July,26.1128540039
August,27.28340148925
September,27.829910278299998
October,27.461502075200002
November,26.534072876
December,25.2300109863
