,temperature
January,3.6773406982425008
February,4.125903320312
March,5.356796264648
April,8.11403198242
May,13.28997192383
June,17.614166259759998
July,22.335263061520003
August,21.70563659668
September,17.49715576171
October,12.3770751953
November,8.399295043947001
December,4.749365234376
