,temperature
January,23.39462280272727
February,25.13288740678636
March,26.086076216272726
April,26.285909479313638
May,24.666913119222727
June,23.427147605199995
July,22.90384743430909
August,23.53955771705455
September,24.160933061086368
October,24.091616543863633
November,22.678139426495456
December,21.905703457913635
