,temperature
January,6.53598022461
February,7.8600769043
March,10.7383728027
April,14.667755127
May,19.4533081055
June,23.7626647949
July,28.9862365723
August,28.7109680176
September,23.8494567871
October,18.4923095703
November,12.6871643066
December,8.88522338867
