,temperature
January,5.2582054138175
February,4.962089538573751
March,5.24842834472625
April,6.85579299926875
May,9.49606323241625
June,12.603702545162498
July,14.6284790039125
August,14.7697601318375
September,13.1363143920875
October,10.0107688903825
November,7.81268692016625
December,5.93328094482375
