,temperature
January,5.38284301758
February,5.33609008789
March,5.9248046875
April,8.08480834961
May,11.765045166
June,15.9980773926
July,19.4465026855
August,19.7427368164
September,16.7676391602
October,12.4243164062
November,9.21234130859
December,6.56652832031
