,temperature
January,12.28079740084
February,15.259544959432
March,20.308720984826156
April,23.97768695537693
May,28.615341421272312
June,32.536584003149244
July,35.200069016676935
August,34.739482703576925
September,30.970412503758475
October,24.713808969343084
November,18.237238487835384
December,13.865702467693847
