,temperature
January,26.48972574868333
February,27.209833780933337
March,27.035832723
April,25.739003499333336
May,23.433761596683336
June,21.839533487966666
July,20.713256835933333
August,20.7080637614
September,21.2171681722
October,22.110168457066667
November,23.586471557600003
December,25.45553588865
