,temperature
January,27.5298156738
February,27.7641601562
March,27.8052062988
April,28.1479492188
May,27.6992492676
June,26.551361084
July,25.8436584473
August,25.5755004883
September,25.929473877
October,26.6454772949
November,27.0247802734
December,27.214630127
