,temperature
January,13.4637756348
February,13.5094909668
March,14.3438415527
April,15.7364807129
May,18.4893493652
June,21.7499694824
July,25.3143005371
August,25.9033508301
September,23.365814209
October,20.0933227539
November,17.2848205566
December,14.7903137207
