,temperature
January,21.540367126475
February,21.766983032225
March,20.602012634275
April,18.291595458975
May,14.790199279775
June,13.236763000485
July,13.5199432373
August,16.40451049805
September,19.517807006825002
October,20.714614868199998
November,19.343711853025
December,20.666679382325
