,temperature
January,26.360037667414286
February,26.58782087052857
March,26.960941859657144
April,27.293099539614282
May,27.601126534600006
June,27.131591796871426
July,27.29999651225714
August,27.96212768554286
September,28.040265764514285
October,27.704267229357146
November,27.023289271757143
December,26.530957903185712
