,temperature
January,28.659712357954547
February,28.707380814981818
March,28.78301447087273
April,28.719118985263638
May,28.45235373757273
June,27.90474354136364
July,27.35159024327273
August,27.37188720701818
September,27.628057306454547
October,27.88366976650909
November,28.179529363445454
December,28.38740123401818
