,temperature
January,24.886819550487875
February,24.717105749887878
March,24.139332164403033
April,23.0543407093303
May,21.049025102096973
June,19.363071326060606
July,19.54798380533939
August,21.619566946327264
September,23.84008696584243
October,25.896217114993938
November,26.102159904712117
December,25.054190895769693
