,temperature
January,20.922188313803336
February,21.04959818521333
March,20.641361490876662
April,20.455185953780006
May,19.775359090170003
June,18.066916910819998
July,18.943030802406668
August,22.0031616211
September,24.645983886726672
October,26.74753011068
November,24.54350585937667
December,21.247895304356668
