,temperature
January,26.888513183600004
February,27.56294555664
March,27.951947021480002
April,27.97784423828
May,27.36848754884
June,26.45543823242
July,25.970184326179997
August,25.54652709962
September,25.510614013679998
October,25.69666748044
November,25.98165893556
December,26.3459411621
