,temperature
January,24.211151123
February,24.2013549805
March,24.4093017578
April,24.888671875
May,25.4453125
June,26.1860046387
July,27.3289489746
August,28.1600036621
September,27.7938537598
October,27.0478820801
November,26.1778259277
December,25.0621032715
