,month,data
0,0,25.157022
1,1,25.965021
2,2,27.151424
3,3,27.871893
4,4,28.15867
5,5,27.756124
6,6,27.509287
7,7,27.30279
8,8,27.28305
9,9,26.685516
10,10,25.921438
11,11,25.358332
