,month,data
0,0,26.491741
1,1,26.674313
2,2,27.219265
3,3,27.641285
4,4,28.247705
5,5,28.43945
6,6,28.566055
7,7,28.795414
8,8,28.838531
9,9,28.363302
10,10,27.787155
11,11,27.090826
