,month,data
0,0,26.61473
1,1,26.590626
2,2,26.85759
3,3,27.392857
4,4,27.735714
5,5,28.081696
6,6,27.84866
7,7,27.61875
8,8,27.855356
9,9,27.83616
10,10,27.625
11,11,27.203571
