,month,data
0,0,-26.392725
1,1,-24.41398
2,2,-17.173244
3,3,-7.024545
4,4,2.5323465
5,5,10.722704
6,6,14.468657
7,7,11.932869
8,8,5.5548244
9,9,-4.897644
10,10,-17.285553
11,11,-24.17677
