,month,data
0,0,2.1975498
1,1,2.771473
2,2,5.6724095
3,3,8.62306
4,4,12.788354
5,5,15.60923
6,6,17.462563
7,7,17.289717
8,8,14.468262
9,9,10.3591585
10,10,5.7969723
11,11,3.1652353
